customerID,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Partner,Dependents
0840-DFEZH,0.7414404113714449,High Risk,0.6345263157894736,0.7093661826968535,Priority 1,7,75.35,564.65,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
1513-XNPPH,0.5678620315281292,Medium Risk,0.752842105263158,0.6233560536486378,Priority 2,12,89.4,1095.65,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,No,Yes,No,No
8690-ZVLCL,0.02192988789247939,Low Risk,0.7410526315789474,0.2376667109984198,Priority 3,68,88.0,6161.9,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6015-VVHHE,0.8070476327706487,Very High Risk,0.7002105263157895,0.7749965008341909,Priority 1,5,83.15,446.05,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,Yes,No,No,No
1125-SNVCK,0.11805817647509485,Low Risk,0.36884210526315786,0.19329335511151374,Priority 3,49,43.8,2106.05,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,No,No
0384-LPITE,0.08116984541886393,Low Risk,0.5225263157894736,0.2135767865300468,Priority 3,40,62.05,2511.55,One year,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,No,No
4616-EWBNJ,0.04318570599922915,Low Risk,0.16926315789473687,0.08100894156788147,Priority 3,16,20.1,318.6,One year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6347-DCUIK,0.6090600508288398,High Risk,0.624421052631579,0.6136683513696616,Priority 2,10,74.15,811.8,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
1335-HQMKX,0.1182175919737603,Low Risk,0.8534736842105263,0.33879441964479007,Priority 3,72,101.35,7323.15,One year,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No
2545-EBUPK,0.8434737598732388,Very High Risk,0.7077894736842105,0.8027684740165303,Priority 1,2,84.05,186.05,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,No,No
6923-AQONU,0.01745564982827839,Low Risk,0.176,0.06501895487979487,Priority 3,23,20.9,454.0,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2172-EJXVF,0.17320275161884013,Low Risk,0.8917894736842106,0.38877876823845126,Priority 3,71,105.9,7521.95,One year,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,No
0897-FEGMU,0.8657511749120308,Very High Risk,0.8378947368421052,0.8573942434910531,Priority 1,11,99.5,1056.95,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No
7663-RGWBC,0.4853114054076426,Medium Risk,0.3717894736842105,0.45125482589061294,Priority 3,1,44.15,44.15,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,No,No
1120-BMWUB,0.14998182484522551,Low Risk,0.45389473684210524,0.2411556984442894,Priority 3,16,53.9,834.15,Month-to-month,Mailed check,DSL,No,Yes,No,Yes,No,No,No,No
9124-LHCJQ,0.8878397564394838,Very High Risk,0.7195789473684211,0.8373615137181649,Priority 1,1,85.45,85.45,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,Yes,No,No
4536-PLEQY,0.5646480656112348,Medium Risk,0.7162105263157894,0.6101168038226011,Priority 2,12,85.05,999.8,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,No,No,No,Yes,Yes,No
7029-IJEJK,0.07007842826100752,Low Risk,0.37136842105263157,0.16046542609849473,Priority 3,54,44.1,2369.7,One year,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,Yes,No,No
8871-JLMHM,0.02785298418174421,Low Risk,0.7595789473684211,0.24737077313774727,Priority 3,68,90.2,6297.65,Two year,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,No,No,Yes,No
2235-ZGKPT,0.33138366220372173,Medium Risk,0.4282105263157895,0.36043172143734203,Priority 3,4,50.85,239.55,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,Yes,Yes
3891-PUQOD,0.6016238321241935,High Risk,0.4985263157894737,0.5706945772237775,Priority 2,1,59.2,59.2,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,Yes,No,Yes
5447-VYTKW,0.07584478317193842,Low Risk,0.4501052631578948,0.1881229271677253,Priority 3,27,53.45,1461.45,Month-to-month,Mailed check,DSL,Yes,No,No,Yes,No,No,No,No
3623-FQBOX,0.083469844970297,Low Risk,0.16799999999999998,0.10882889147920788,Priority 3,21,19.95,416.4,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
0689-NKYLF,0.6302338284314161,High Risk,0.7006315789473685,0.6513531535862018,Priority 2,13,83.2,1060.6,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,No,No
8659-HDIYE,0.10632858478462402,Low Risk,0.6286315789473684,0.26301948303344735,Priority 3,64,74.65,4869.35,Month-to-month,Credit card (automatic),DSL,No,Yes,Yes,Yes,No,Yes,No,No
3658-KIBGF,0.45881769706157693,Medium Risk,0.4623157894736842,0.4598671247852091,Priority 3,1,54.9,54.9,Month-to-month,Electronic check,DSL,Yes,Yes,No,No,No,No,No,No
3474-BAFSJ,0.048064035064660955,Low Risk,0.4842105263157895,0.1789079824399995,Priority 3,57,57.5,3265.95,Two year,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No
5519-YLDGW,0.7254030839829585,High Risk,0.8749473684210527,0.7702663693143867,Priority 1,21,103.9,2254.2,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No
3865-ZFZIB,0.02163164330026665,Low Risk,0.1654736842105263,0.06478425557334455,Priority 3,19,19.65,358.15,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1855-AGAWH,0.2901695002539178,Low Risk,0.7898947368421052,0.440087071230374,Priority 3,31,93.8,2939.8,One year,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No
7109-CQYUZ,0.028758873459435837,Low Risk,0.751578947368421,0.2456048956321314,Priority 3,52,89.25,4652.4,Two year,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No
1370-GGAWX,0.2586136459246675,Low Risk,0.7928421052631579,0.4188821837262146,Priority 3,46,94.15,4408.45,One year,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,No,No
4680-KUTAJ,0.3708362771176398,Medium Risk,0.46821052631578947,0.40004855187708466,Priority 3,11,55.6,580.8,Month-to-month,Electronic check,DSL,Yes,No,No,No,No,No,No,No
5307-UVGNB,0.15710265803059745,Low Risk,0.41010526315789475,0.2330034395687866,Priority 3,53,48.7,2495.2,Month-to-month,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes
4946-EDSEW,0.0804604154697905,Low Risk,0.16210526315789472,0.10495386977622176,Priority 3,11,19.25,180.3,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2883-ILGWO,0.3231869441485701,Medium Risk,0.8833684210526316,0.4912413872197885,Priority 3,57,104.9,5913.95,Month-to-month,Bank transfer (automatic),Fiber optic,No,Yes,No,Yes,Yes,Yes,No,No
2516-VQRRV,0.7233903486445482,High Risk,0.6353684210526316,0.6969837703669731,Priority 2,2,75.45,158.4,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
7580-UGXNC,0.3271458038493575,Medium Risk,0.4618947368421053,0.3675704837471818,Priority 3,2,54.85,104.2,Month-to-month,Mailed check,DSL,Yes,Yes,No,No,No,No,No,No
3642-BYHDO,0.011951895562031046,Low Risk,0.16757894736842105,0.05864001110394804,Priority 3,71,19.9,1389.35,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
9629-NHXFW,0.3891211641418568,Medium Risk,0.16336842105263158,0.3213953412150892,Priority 3,1,19.4,19.4,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2696-RZVZW,0.020031552525019362,Low Risk,0.21094736842105263,0.07730629729382935,Priority 3,68,25.05,1629.2,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
5766-FTRTS,0.017652901473093494,Low Risk,0.7111578947368421,0.22570439945221807,Priority 3,72,84.45,6033.1,Two year,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
0396-HUJBP,0.08654758213792689,Low Risk,0.16252631578947369,0.10934120223339092,Priority 3,2,19.3,44.4,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5178-LMXOP,0.918131152979129,Very High Risk,0.8008421052631578,0.8829444386643375,Priority 1,1,95.1,95.1,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,Yes,No
8879-ZKJOF,0.06699809836856434,Low Risk,0.6724210526315789,0.2486249846474687,Priority 3,41,79.85,3320.75,One year,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
6285-FTQBF,0.011640626803053044,Low Risk,0.2151578947368421,0.07269580718318976,Priority 3,72,25.55,1867.7,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8185-UPYBR,0.7000968353738385,High Risk,0.6357894736842106,0.6808046268669501,Priority 2,6,75.5,438.0,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,Yes,No
4585-HETAI,0.6350043860234968,High Risk,0.6210526315789474,0.630818859690132,Priority 2,4,73.75,325.45,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,Yes,Yes
7526-BEZQB,0.8273110593867437,Very High Risk,0.8088421052631579,0.8217703731496678,Priority 1,12,96.05,1148.1,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,No,No
1474-JUWSM,0.06613073089727908,Low Risk,0.5760000000000001,0.21909151162809537,Priority 3,58,68.4,3972.25,One year,Electronic check,DSL,Yes,No,No,Yes,No,Yes,Yes,No
3530-CRZSB,0.0913293463359277,Low Risk,0.17389473684210524,0.11609896348778095,Priority 3,7,20.65,155.9,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8498-XXGWA,0.0939343356095028,Low Risk,0.46442105263157896,0.20508035071612563,Priority 3,65,55.15,3673.15,Month-to-month,Mailed check,DSL,Yes,No,Yes,No,No,No,Yes,No
9617-INGJY,0.7783611024343213,High Risk,0.5945263157894737,0.7232106664408671,Priority 1,1,70.6,70.6,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
0621-TSSMU,0.03493883752744165,Low Risk,0.16799999999999998,0.07485718626920915,Priority 3,56,19.95,1126.75,One year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
7234-KMNRQ,0.07305354780313619,Low Risk,0.16,0.09913748346219534,Priority 3,4,19.0,73.45,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7636-PEPNS,0.0762868546675242,Low Risk,0.37136842105263157,0.16481132458305642,Priority 3,58,44.1,2413.05,One year,Mailed check,DSL,No,No,No,No,No,No,Yes,Yes
4683-WYDOU,0.20041272244121847,Low Risk,0.9061052631578946,0.4121204846562213,Priority 3,62,107.6,6912.7,Two year,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No
9052-DHNKM,0.07317807488711495,Low Risk,0.5183157894736842,0.2067193892630857,Priority 3,26,61.55,1581.95,One year,Electronic check,DSL,Yes,Yes,No,No,No,No,No,No
6794-HKIAJ,0.11739989575146825,Low Risk,0.7637894736842106,0.3113167691312909,Priority 3,62,90.7,5586.45,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,No,No,No,No
5578-NKCXI,0.09761147199049161,Low Risk,0.8357894736842105,0.31906487249860727,Priority 3,58,99.25,5846.65,One year,Credit card (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1642-HMARX,0.02761999828837079,Low Risk,0.7722105263157895,0.2509971566965964,Priority 3,68,91.7,6424.7,Two year,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3096-WPXBT,0.11642119045532089,Low Risk,0.848,0.3358948333187246,Priority 3,61,100.7,6018.65,One year,Credit card (automatic),Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes
8434-PNQZX,0.046627859824283434,Low Risk,0.6606315789473685,0.23082897556120893,Priority 3,42,78.45,3373.4,Two year,Credit card (automatic),DSL,No,No,Yes,Yes,Yes,Yes,No,No
5950-AAAGJ,0.35271273057665475,Medium Risk,0.7098947368421052,0.45986733245628986,Priority 3,18,84.3,1537.9,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,No,No,No
4299-OPXEJ,0.015332685540555575,Low Risk,0.16463157894736843,0.060122353562599436,Priority 3,56,19.55,1080.55,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4951-UKAAQ,0.7874583271914759,High Risk,0.7490526315789474,0.7759366185077173,Priority 1,4,88.95,355.2,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,No,Yes,No,No
9618-LFJRU,0.09479746533761721,Low Risk,0.17221052631578948,0.11802138363106889,Priority 3,4,20.45,82.85,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6693-DJWTY,0.0467664695188069,Low Risk,0.46821052631578947,0.1731996865579017,Priority 3,35,55.6,2016.45,One year,Credit card (automatic),DSL,Yes,Yes,No,No,No,No,No,Yes
0744-GKNGE,0.09896570386384244,Low Risk,0.7309473684210526,0.2885602032310055,Priority 3,64,86.8,5327.25,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
6447-EGDIV,0.034856485542968316,Low Risk,0.17642105263157895,0.0773258556695515,Priority 3,31,20.95,683.25,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1167-OYZJF,0.015397619836843861,Low Risk,0.1688421052631579,0.06143096546473807,Priority 3,67,20.05,1263.05,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2108-YKQTY,0.2827695861966451,Low Risk,0.42694736842105263,0.32602292086396734,Priority 3,4,50.7,151.3,Month-to-month,Credit card (automatic),DSL,No,Yes,No,No,No,No,No,No
4806-DXQCE,0.18191120681601483,Low Risk,0.9570526315789474,0.41445363424489456,Priority 3,70,113.65,7714.65,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
4918-QLLIW,0.394378075943633,Medium Risk,0.4496842105263158,0.4109699163184378,Priority 3,3,53.4,188.7,Month-to-month,Credit card (automatic),DSL,No,No,No,No,Yes,No,No,No
7056-IMHCC,0.5830434711420657,Medium Risk,0.8581052631578948,0.6655620087468144,Priority 2,53,101.9,5549.4,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No
4854-SSLTN,0.0292917270466549,Low Risk,0.5010526315789474,0.17081999840634263,Priority 3,2,59.5,130.5,Two year,Mailed check,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes
5294-DMSFH,0.38474370650988793,Medium Risk,0.7393684210526316,0.491131120872711,Priority 3,29,87.8,2621.75,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes
4837-PZTIC,0.024168014606978986,Low Risk,0.3528421052631579,0.12277024180383266,Priority 3,47,41.9,1875.25,Two year,Mailed check,DSL,Yes,No,Yes,Yes,No,No,No,No
1625-JAIIY,0.15730847693219652,Low Risk,0.6989473684210527,0.31980014437885335,Priority 3,68,83.0,5685.8,One year,Electronic check,Fiber optic,No,No,No,No,Yes,No,Yes,Yes
0603-OLQDC,0.20297621746340033,Low Risk,0.5882105263157894,0.31854651011911705,Priority 3,12,69.85,837.5,Month-to-month,Mailed check,DSL,Yes,No,No,No,Yes,Yes,No,Yes
3272-VUHPV,0.14428620490708524,Low Risk,0.4741052631578947,0.24323192238232805,Priority 3,8,56.3,401.5,Month-to-month,Bank transfer (automatic),DSL,No,Yes,No,Yes,No,No,Yes,Yes
4176-FXYBO,0.3456633632539223,Medium Risk,0.9225263157894736,0.5187222490145876,Priority 2,54,109.55,6118.95,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No
1063-DHQJF,0.03337610285439163,Low Risk,0.776,0.25616327199807415,Priority 3,69,92.15,6480.9,Two year,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Yes
8663-UPDGF,0.14376179400060618,Low Risk,0.5852631578947368,0.2762122031688453,Priority 3,26,69.5,1800.05,Month-to-month,Bank transfer (automatic),DSL,Yes,Yes,No,No,Yes,No,No,No
6719-FGEDO,0.013906824895577636,Low Risk,0.8168421052631579,0.25478740900585173,Priority 3,72,97.0,7104.2,Two year,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No
1837-YQUCE,0.026366766027204884,Low Risk,0.49136842105263157,0.1658672625348329,Priority 3,70,58.35,4214.25,Two year,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
2947-DOMLJ,0.392325499847256,Medium Risk,0.42610526315789476,0.4024594288404476,Priority 3,1,50.6,50.6,Month-to-month,Mailed check,DSL,Yes,No,No,No,No,No,No,Yes
4112-LUEIZ,0.6749428318467927,High Risk,0.7536842105263157,0.6985652454506496,Priority 2,10,89.5,863.1,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,No,No
0369-ZGOVK,0.08512034705542484,Low Risk,0.592842105263158,0.23743687451774476,Priority 3,28,70.4,1992.2,One year,Bank transfer (automatic),Fiber optic,No,No,No,No,No,No,Yes,Yes
4510-HIMLV,0.8521174258067777,Very High Risk,0.5877894736842105,0.7728190401700075,Priority 1,1,69.8,69.8,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
9919-KNPOO,0.7085669652869044,High Risk,0.7941052631578948,0.7342284546482014,Priority 1,21,94.3,1948.35,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,Yes,No
8749-JMNKX,0.36452784350752654,Medium Risk,0.7898947368421052,0.4921379115079001,Priority 3,51,93.8,4750.95,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No,Yes,No,Yes,No
7872-BAAZR,0.035575483349285834,Low Risk,0.16463157894736843,0.07429231202871062,Priority 3,53,19.55,1007.9,One year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
9391-LMANN,0.10277383005581862,Low Risk,0.808,0.314341681039073,Priority 3,53,95.95,5036.9,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes
2430-USGXP,0.7436263435301139,High Risk,0.8509473684210526,0.7758226509973954,Priority 1,24,101.05,2391.8,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No
8174-TBVCF,0.0259437220045233,Low Risk,0.7983157894736842,0.2576553422452716,Priority 3,70,94.8,6859.05,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1698-XFZCI,0.20687406636286906,Low Risk,0.9073684210526316,0.4170223727697978,Priority 3,61,107.75,6521.9,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,No
1877-HKBQX,0.07140637141708445,Low Risk,0.4597894736842105,0.18792130209722227,Priority 3,11,54.6,617.85,One year,Mailed check,DSL,Yes,No,No,Yes,No,No,No,No
