customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,Churn
0812-WUPTB,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,70.85,0.7846935459648846,High Risk,0.5966315789473684,0.7282749558596296,Priority 1,Yes
3594-UVONA,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,3110.1,0.0691300497132048,Low Risk,0.7237894736842105,0.2655278769045065,Priority 3,Yes
0004-TLHLJ,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,280.85,0.635495646024706,High Risk,0.6223157894736843,0.6315416890593994,Priority 2,Yes
1767-TGTKO,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,411.75,0.3901406128791971,Medium Risk,0.3827368421052632,0.3879194816470169,Priority 3,No
8439-LTUGF,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,198.6,0.092699518522274,Low Risk,0.1684210526315789,0.1154159787550655,Priority 3,No
8805-JNRAZ,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,103.7,0.4149759007141557,Medium Risk,0.4143157894736842,0.4147778673420143,Priority 3,No
5089-IFSDP,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,6144.55,0.1630803261770561,Low Risk,0.9216842105263158,0.390661491481834,Priority 3,Yes
6418-HNFED,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,0.0281612158366133,Low Risk,0.7010526315789474,0.2300286405593135,Priority 3,No
0206-OYVOC,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,0.0137984671224558,Low Risk,0.1621052631578947,0.0582905059330874,Priority 3,No
7291-CDTMJ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,0.2885932830308886,Low Risk,0.1654736842105263,0.2516574033847799,Priority 3,No
7128-GGCNO,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,0.2335361294947209,Low Risk,0.6130526315789473,0.3473910801199887,Priority 3,No
0237-YFUTL,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,0.2758538397087303,Low Risk,0.9233684210526316,0.4701082141119007,Priority 3,No
7691-KGKGP,Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,3363.8,0.0946350047974904,Low Risk,0.5473684210526316,0.2304550296740328,Priority 3,No
6710-HSJRD,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,0.3540423609793065,Medium Risk,0.9608421052631578,0.5360822842644619,Priority 2,No
3675-EQOZA,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,93.55,0.1083048527470255,Low Risk,0.1738947368421052,0.1279818179755494,Priority 3,No
0840-DCNZE,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,4138.9,0.0632483706379697,Low Risk,0.7322105263157895,0.2639370173413157,Priority 3,No
1732-FEKLD,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,5121.75,0.1804095902042797,Low Risk,0.7978947368421052,0.3656551341956273,Priority 3,No
9862-KJTYK,Male,0,No,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1,0.2501786566157343,Low Risk,0.2134736842105263,0.2391671648941719,Priority 3,No
0479-HMSWA,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.45,2715.3,0.1670677915813191,Low Risk,0.888,0.3833474541069234,Priority 3,No
5854-KSRBJ,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1782.05,0.0182683999947735,Low Risk,0.2138947368421052,0.076956301048973,Priority 3,No
0365-BZUWY,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,1742.5,0.6446634238274591,High Risk,0.863578947368421,0.7103380808897477,Priority 1,No
4817-VYYWS,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,2983.8,0.5806344842912473,Medium Risk,0.8437894736842105,0.6595809811091362,Priority 2,Yes
5701-SVCWR,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.0,24.0,0.2809617614989084,Low Risk,0.2021052631578947,0.2573048119966042,Priority 3,No
3129-AAQOU,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.6,485.9,0.022720717765094,Low Risk,0.215578947368421,0.0805781866460921,Priority 3,No
4922-CVPDX,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.5,1905.7,0.0503218863435736,Low Risk,0.6189473684210526,0.2209095309668173,Priority 3,No
1396-QWFBJ,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,0.320758121543482,Medium Risk,0.623578947368421,0.4116043692909636,Priority 3,Yes
1357-BIJKI,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,0.3101379461035806,Medium Risk,0.8273684210526315,0.4653070885882958,Priority 3,No
1099-BTKWT,Female,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,3723.65,0.1033639166745133,Low Risk,0.4581052631578947,0.2097863206195277,Priority 3,No
5299-SJCZT,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,0.8579289016416145,Very High Risk,0.8551578947368421,0.8570975995701827,Priority 1,Yes
2018-PZKMU,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.1,970.45,0.6001847472401698,High Risk,0.8682105263157894,0.6805924809628556,Priority 2,No
7340-KEFQE,Female,0,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782.0,0.0222447136457939,Low Risk,0.288,0.1019712995520557,Priority 3,No
4570-QHXHL,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,0.5903072651954142,Medium Risk,0.3684210526315789,0.5237414014262636,Priority 2,No
2403-BCASL,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,4534.9,0.3399260084134676,Medium Risk,0.9427368421052632,0.5207692585210063,Priority 2,Yes
7392-YYPYJ,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95,0.6663880690149523,High Risk,0.8475789473684211,0.7207453325209929,Priority 1,No
2898-LSJGD,Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,1157.05,0.221037667528111,Low Risk,0.4711578947368421,0.2960737356907303,Priority 3,Yes
2223-GDSHL,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8297.5,0.030165864412589,Low Risk,0.9772631578947368,0.3142950524572334,Priority 3,No
7359-PTSXY,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,45.75,0.5844637362610281,Medium Risk,0.3852631578947368,0.5247035627511407,Priority 2,Yes
9470-RTWDV,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,2083.1,0.1035046813050396,Low Risk,0.6905263157894737,0.2796111716503698,Priority 3,No
2176-OSJUV,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.15,4681.75,0.0168115710106232,Low Risk,0.5486315789473685,0.1763575733916468,Priority 3,No
9348-YVOMK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2,0.3961403870743734,Medium Risk,0.3772631578947368,0.3904772183204824,Priority 3,No
8104-OSKWT,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,1001.2,0.5953692788073762,Medium Risk,0.6719999999999999,0.6183584951651633,Priority 2,No
4521-YEEHE,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.85,1594.75,0.5487198635032828,Medium Risk,0.7482105263157894,0.6085670623470348,Priority 2,No
4090-KPJIP,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,0.7584093502906109,High Risk,0.6311578947368421,0.7202339136244802,Priority 1,No
3786-WOVKF,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.85,7677.4,0.062104106874717,Low Risk,0.8997894736842105,0.3134097169175651,Priority 3,No
4503-BDXBD,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,815.5,0.4224232383541768,Medium Risk,0.6311578947368421,0.4850436352689764,Priority 3,Yes
6086-ESGRL,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,0.8505867250516339,Very High Risk,0.6749473684210526,0.7978949180624595,Priority 1,Yes
2592-HODOV,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,259.65,0.0342611032081985,Low Risk,0.1625263157894736,0.0727406669825811,Priority 3,No
3886-CERTZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.25,8109.8,0.4384188118797779,Medium Risk,0.92,0.5828931683158445,Priority 2,Yes
7995-ZHHNZ,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,0.0643939347836168,Low Risk,0.4724210526315789,0.1868020701380054,Priority 3,No
3824-RHKVR,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,340.35,0.0800508082747972,Low Risk,0.1658947368421052,0.1058039868449896,Priority 3,No
5816-SCGFC,Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,419.35,0.3272371823450097,Medium Risk,0.432,0.3586660276415068,Priority 3,No
5989-AXPUC,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,0.0404193209187848,Low Risk,0.9987368421052631,0.3279145772747284,Priority 3,No
4979-HPRFL,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,1402.25,0.0183507938865394,Low Risk,0.2033684210526315,0.073856082036367,Priority 3,No
8590-OHDIW,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,749.35,0.0338617937813363,Low Risk,0.1709473684210526,0.0749874661732512,Priority 3,No
8015-IHCGW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,0.0205491794627345,Low Risk,0.9726315789473684,0.3061738993081247,Priority 3,No
2332-TODQS,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,0.0383440729132276,Low Risk,0.2109473684210526,0.0901250615655751,Priority 3,No
9278-VZKCD,Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,0.3931259034985422,Medium Risk,0.9187368421052632,0.5508091850805585,Priority 2,No
8008-OTEZX,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,0.0338617937813363,Low Risk,0.1654736842105263,0.0733453609100933,Priority 3,No
2773-OVBPK,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,0.1800616565835727,Low Risk,0.9372631578947368,0.4072221069769219,Priority 3,No
5999-LCXAO,Female,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,29.9,0.357658241249379,Medium Risk,0.2517894736842105,0.3258976109798285,Priority 3,No
5206-XZZQI,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,4348.1,0.1924853850709482,Low Risk,0.6787368421052631,0.3383608221812427,Priority 3,No
4803-LBYPN,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,0.0612893549692198,Low Risk,0.1751578947368421,0.0954499168995065,Priority 3,No
5759-RCVCB,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,108.95,0.5264929479443547,Medium Risk,0.296421052631579,0.457471379350522,Priority 3,Yes
6372-RFVNS,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,0.8439306914252831,Very High Risk,0.663578947368421,0.7898251682082245,Priority 1,Yes
2139-FQHLM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,1682.4,0.2717144866049359,Low Risk,0.7574736842105263,0.417442245886613,Priority 3,No
8261-GWDBQ,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,6925.9,0.0637671207697844,Low Risk,0.9772631578947368,0.3378159319072701,Priority 3,No
1093-YSWCA,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,223.15,0.023085027078472,Low Risk,0.1646315789473684,0.0655489926391409,Priority 3,No
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5127.95,0.5374724517906283,Medium Risk,0.896,0.6450307162534398,Priority 2,Yes
0991-BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,874.8,0.2147253678895649,Low Risk,0.416,0.2751077575226954,Priority 3,Yes
3882-IYOIJ,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,0.0528836308672034,Low Risk,0.9705263157894736,0.3281764363438845,Priority 3,No
8749-TZYEC,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.8,1874.3,0.0124310048620419,Low Risk,0.2088421052631579,0.0713543349823767,Priority 3,No
1755-FZQEC,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,0.0341018455881529,Low Risk,0.167578947368421,0.0741449761222334,Priority 3,No
3115-JPJDD,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.25,4639.45,0.0546520959470349,Low Risk,0.6842105263157895,0.2435196250576612,Priority 3,No
5600-KTXFM,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.95,143.9,0.5086216762274569,Medium Risk,0.5890526315789474,0.532750962832904,Priority 2,No
3871-IKPYH,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,0.8171280210627103,Very High Risk,0.5818947368421052,0.7465580357965288,Priority 1,Yes
6319-IEJWJ,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1776.55,0.5039545125493449,Medium Risk,0.7595789473684211,0.5806418429950677,Priority 2,Yes
9025-AOMKI,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,0.847862880934273,Very High Risk,0.7877894736842105,0.8298408587592541,Priority 1,Yes
6339-TBELP,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172.0,0.0370299597250473,Low Risk,0.7275789473684211,0.2441946560180594,Priority 3,No
7964-YESJC,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,0.1090987712378875,Low Risk,0.5583157894736842,0.2438638767086265,Priority 3,No
6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,0.3738196240423017,Medium Risk,0.7970526315789475,0.5007895263032953,Priority 2,No
5275-SQEIZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,0.8725309631317417,Very High Risk,0.6808421052631578,0.8150243057711665,Priority 1,Yes
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,4029.95,0.133134236799237,Low Risk,0.6909473684210526,0.3004781762857818,Priority 3,Yes
9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,0.0787625410112051,Low Risk,0.607157894736842,0.2372811471288961,Priority 3,No
7950-XWOVN,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,0.203695228213506,Low Risk,0.2922105263157895,0.230249817644191,Priority 3,No
4390-KYULV,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,0.1340912354435688,Low Risk,0.1730526315789473,0.1457796542841823,Priority 3,Yes
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,0.4768890129464779,Medium Risk,0.808,0.5762223090625346,Priority 2,No
9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,0.0708466315700781,Low Risk,0.3772631578947368,0.1627715894674757,Priority 3,No
8849-PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,0.16050122351779,Low Risk,0.9212631578947368,0.3887298038308741,Priority 3,No
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,0.0962257738884538,Low Risk,0.5983157894736841,0.2468527785640229,Priority 3,No
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,0.8048397990843816,Very High Risk,0.6614736842105263,0.761829964622225,Priority 1,Yes
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,0.0962865687177877,Low Risk,0.1658947368421052,0.1171690191550829,Priority 3,No
1729-VLAZJ,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,0.0514348613635736,Low Risk,0.3389473684210526,0.1376886134808173,Priority 3,No
8285-ABVLB,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,0.0164104895626274,Low Risk,0.1671578947368421,0.0616347111148918,Priority 3,No
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,0.1419080311409024,Low Risk,0.5747368421052632,0.2717566744302106,Priority 3,No
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,0.1289169208478459,Low Risk,0.1696842105263157,0.1411471077513869,Priority 3,No
